CaseOrder,Tenure
89,3.76663012
2325,19.75809
8491,56.34451
8013,68.78508
3777,12.50785
316,12.4767812
7759,61.20291
3118,3.213888
4619,9.613541
2021,11.42056
2003,13.29584
2975,13.8101
1276,6.818705821
7278,69.01347
529,1.781895205
6189,58.79896
4405,7.465071
3599,8.642257
5231,46.33817
3682,8.808902
1319,24.0737635
6744,64.16746
7086,59.65149
5779,70.23949
3035,18.24928
6384,49.26183
4812,5.664023
9323,71.26977
1167,17.39605821
4726,12.79286
9752,60.08453
9333,37.36723
6237,65.69406
1223,6.862244054
6605,60.50578
4944,3.595204
4256,6.322807
6884,69.26448
1983,24.77325806
9329,44.73398
4021,8.334589
8564,49.11866
3483,15.71625
7067,55.78809
1539,8.447638937
9835,57.56332
2745,3.660516
1554,1.45460211
7342,63.64732
2818,4.848049
9209,57.80772
7961,45.75966
8811,69.31577
2382,7.749595
5187,44.25204
4527,1.692565
3525,18.34717
2630,13.81972
7448,62.07668
4124,6.468187
9468,67.41948
2767,4.600047
1657,1.849371568
4819,25.76718
7897,50.54849
7744,69.88681
1844,11.46566243
6843,56.3245
3152,10.44121
9762,70.40113
3387,10.90461
5047,56.3686
4026,14.91488
9607,71.53575
427,11.69875604
4095,5.951276
5575,62.20987
1924,5.220501553
6224,57.87341
9984,58.54167
7055,70.42655
8597,58.85834
8684,66.07094
6178,65.9038
6899,51.95478
2543,29.62966
8186,70.03794
3516,4.444135
7032,51.38208
9843,46.0622
5808,51.22671
4970,2.745106
7020,56.02685
6388,64.47686
6157,63.99841
9353,49.69121
6549,47.23415
7242,69.5381
7364,59.9755
7477,67.97118
1842,2.111376258
5401,63.76818
1210,1.374911824
475,9.493585403
3312,7.010649
8408,54.8376
8849,64.56029
4597,21.26763
3236,4.14274
7657,71.52133
9990,54.37898
7449,67.65143
5061,69.03413
4408,6.979961
132,2.730250735
5411,57.25147
1342,8.637184433
2185,10.46977
9278,57.64074
8787,51.2129
6729,58.83979
9003,62.13371
7947,70.84337
248,12.73622643
9604,51.23358
30,5.425864884
1120,1.214622014
5828,44.39429
7571,60.69402
7408,57.43857
7574,48.05798
4843,4.820891
6172,71.65389
5974,63.43072
9274,52.95001
9847,49.89893
4667,4.946157
634,14.28414317
8239,68.54712
8153,44.59709
4746,13.85859
9287,48.66437
869,8.791194482
4924,5.337342
7166,66.68874
7614,68.78714
6120,57.54902
4130,2.847771
3560,9.298353
2504,19.14656
3568,19.13997
4694,2.856149
861,5.028564472
7786,63.86048
4106,27.47595
7219,61.11248
4886,8.423652
2311,12.77209
2760,1.050155
6976,68.96214
849,7.161869147
1244,10.43448006
4714,7.895618
5326,67.24986
6503,68.55374
6180,51.34296
1181,30.03608319
3461,14.12424
6494,59.92546
2372,3.290431
3,15.75414408
7175,61.72511
4012,5.107455
5573,64.48138
6960,44.9964
1049,2.017579009
5035,64.9788
4492,7.042459
9718,63.03261
9055,66.42219
3864,9.373591
4811,3.94227
2552,10.86199
9944,71.4959
2432,11.13625
3798,4.636111
8185,67.63205
311,9.915959247
1619,11.80801038
1093,19.98393473
1941,3.637134041
6665,56.61898
3826,10.52734
5876,50.77685
1230,12.74748675
6821,51.42373
4856,15.1631
1475,2.38395716
1734,1.662826246
2629,9.38517
2623,8.473966
7798,62.83739
6460,67.61857
4563,2.691911
4350,8.152935
9549,47.9937
2835,12.29962
3010,1.125218
763,11.48773622
7445,71.20051
5111,49.50734
3891,15.39326
6811,55.01782
9390,71.71756
9428,58.91402
3315,6.908158
3442,5.358251
8875,63.53539
6833,57.22067
4960,18.83056
992,6.240783682
915,4.173314039
9185,46.04347
8378,52.56715
9115,48.22395
3655,4.83659
9776,71.97999
6865,61.13547
7419,64.86671
2485,9.000396
3149,7.802142
741,2.282601557
32,3.586184954
972,8.137267032
5840,62.18037
3963,10.70081
5561,43.29451
1117,1.291871699
5806,58.91354
157,7.983887266
7608,50.77358
2468,11.61284
832,1.440416687
5455,49.90782
9028,69.39129
2826,5.389466
8695,55.8392
9656,42.2544
6461,55.74968
6695,59.41977
9116,57.2702
7369,40.91782
2045,2.051002
1981,5.947501617
8442,66.74044
2684,5.449246
1347,7.912612583
2078,11.61721
6688,68.69095
3654,1.598259
356,14.66914461
745,12.11795763
7194,53.77192
9957,58.40629
9037,68.22677
724,14.71592037
1977,4.266309981
2956,16.12811
4341,9.938448
2215,6.280617
5395,70.0669
9768,50.71914
3871,4.180338
5843,61.85233
1259,8.255617012
8278,71.67868
747,4.303745101
5277,68.84751
1868,14.45556293
6187,70.80297
9155,62.6237
266,23.79323993
9764,55.07277
2429,15.07394
3140,2.518069
7699,71.37419
4534,7.957264
3063,8.287531
9857,64.8854
214,19.83504645
7827,70.67499
5224,66.09922
3948,13.25185
2059,21.03542
8087,65.68687
6452,70.71967
3712,11.70321
2905,5.669803
4923,22.39748
3839,2.771756
7383,54.28465
8307,66.29517
3137,9.372647
285,11.62258922
96,4.672610857
1881,18.37212028
7028,38.25714
7851,66.01153
7860,41.3275
2281,4.582941
5537,65.41235
2522,9.303687
3614,2.368597
7334,56.56535
9598,60.30933
2004,2.105603
5347,67.97593
3933,8.920338
4579,4.439464
8236,47.37824
5918,41.92048
4417,16.27572
6354,60.48709
3218,15.51348
9557,67.26145
4334,12.70316
1004,16.4659765
6854,61.86502
9358,58.54629
6602,56.24277
5296,58.73506
8493,71.99418
2508,17.82124
9135,55.84748
1185,5.958420709
1260,5.174032539
2523,3.840589
7200,49.74162
9315,59.17567
4560,21.07565
4102,5.623084
9034,68.05839
8519,68.38161
2437,1.932155
9346,50.24277
9626,66.38094
4989,6.487239
7298,54.64119
4791,4.546842
4484,7.326372
3104,3.267702
7195,67.29113
604,16.18199957
4419,7.332162
5964,70.35146
9058,59.83107
4043,12.98383
9576,67.29135
5562,53.66219
6660,50.47725
3368,15.67732
1281,20.83084927
7729,71.4869
9023,44.46693
3150,6.281821
3800,9.573255
6217,62.47951
6402,49.60599
6359,69.32269
329,21.08265979
1705,10.06145053
2494,6.116652
7074,51.73474
8672,70.03095
3630,7.280799
9554,68.03445
4011,4.541407
9741,67.71773
8310,64.46474
6068,60.03811
9072,59.9737
9222,70.50786
8659,71.63571
6362,60.46139
2200,4.927273
8011,69.22361
6590,61.41438
3084,8.268061
6066,61.76772
5453,42.31228
1902,2.596050259
8969,54.14398
4665,2.284566
1787,7.351090778
9466,63.55011
9341,59.6499
5189,63.68805
5354,56.83549
6095,58.62812
85,2.257358355
3488,2.942683
2790,20.32585
7356,66.43229
512,8.792119046
9913,69.6182
6533,69.91537
732,7.439569893
4783,13.17784
4862,10.18273
4471,8.26392
9470,54.20972
2758,10.49269
2860,4.300397
9628,62.12984
3123,3.62899
3185,13.51008
2056,2.104985
6815,64.42046
4335,1.347728
128,10.05306287
4451,5.891019
165,16.00330155
9734,65.85431
7462,57.9625
6416,59.95075
3200,14.71926
5987,50.69944
1320,7.771315315
5588,60.34933
7643,65.03892
473,4.135515169
1998,6.22614246
19,17.10995632
5159,68.76541
2138,8.353798
1026,18.29391747
8290,68.47117
5936,54.77909
3115,1.304537
7745,68.53085
6111,67.15389
3162,11.96395
5941,56.20194
9700,46.86027
7889,62.55541
450,1.715329149
8743,60.21411
9740,41.98389
4373,19.30476
6363,60.80077
3745,9.741749
179,2.976033785
4530,5.260996
1341,2.834098048
3549,7.138798
1592,7.363761345
9710,66.23938
7554,52.24584
8934,55.9975
1770,2.661325529
3597,23.12261
484,3.956375328
3968,4.198245
6995,48.91992
9947,70.14031
2486,7.194779
781,15.37107894
4645,7.502506
6998,68.74835
7230,54.38925
6060,64.20616
78,20.13981517
6690,62.78784
7048,71.89739
9597,62.63117
7749,70.06451
8866,56.76973
2204,4.029419
8651,57.51975
6086,68.66575
6007,69.30257
753,14.08292576
8314,56.79639
3638,10.45425
700,10.56061324
8143,65.61856
9422,71.39698
6943,52.27007
7185,47.95497
1493,12.47525704
6329,55.11933
2087,12.12823
3366,7.869508
8224,60.7968
7208,48.56111
2155,15.51194
70,2.203859443
1450,3.330819942
3176,12.05486
3878,3.115729
3960,1.578151
3222,15.84051
1532,11.75090487
4502,5.123883
7679,64.88531
7209,63.69034
505,5.658327457
6954,66.62187
8532,68.70194
3581,11.31189
7090,67.07059
6330,68.03514
799,12.55438733
4841,9.187823
5075,57.84605
9866,54.74518
3796,17.05378
62,2.344875382
1776,15.18036042
5699,51.61804
9935,61.85574
2461,8.939477
5508,57.08448
9736,61.90557
6536,56.7448
1568,3.943033602
4743,1.726448
4457,9.131577
2849,8.306218
2987,9.349103
4455,6.203352
7214,56.37128
1569,8.926271021
9448,71.17766
6213,71.25102
7487,66.89669
5020,60.46946
4374,8.584144
382,11.16847385
6289,58.86869
2413,10.55177
3913,21.29638
5121,64.37387
929,5.425068599
4163,11.25684
9460,58.87612
6173,44.55455
7795,59.36326
246,23.12150846
1440,5.682395213
9215,61.19516
7938,65.84668
7847,62.4021
8604,71.74385
9255,70.10448
4213,8.925564
8462,68.45528
5122,62.76356
4344,11.19005
3562,7.83307
8858,55.48531
8925,43.98704
115,13.12190056
2303,2.65459
8311,46.84844
2181,1.900671
8355,71.53791
8456,67.39064
5410,59.21526
776,16.97529426
4872,15.33595
7361,42.64646
4677,7.821554
8844,69.5048
9503,68.9536
9363,66.13697
7287,46.21777
3761,3.811111
9949,64.41859
6678,65.34217
7007,65.58524
3875,11.09994
9239,66.46538
1369,5.146834768
9090,60.96083
9121,60.23312
8207,68.69369
9160,69.82129
8056,67.50379
1107,6.867358844
3426,5.685414
4337,21.42226
3969,5.500175
1255,11.55776139
2649,3.533323
2924,1.717806
4781,7.329775
1640,12.17994263
1134,1.491763776
3520,3.158254
6516,57.48138
7726,62.98803
272,9.068119482
5350,52.52919
1548,1.934171569
4311,14.69884
1019,4.319159918
4441,14.47965
9031,52.37668
5712,66.19811
4892,5.778279
7892,59.39367
8605,67.11925
4439,10.42522
8570,65.36252
1492,3.468872554
8931,57.68543
3616,13.77358
53,5.486534225
5406,57.33843
5095,61.57078
3095,3.046588
1390,6.307898491
7885,51.08011
3479,6.038648
4192,23.40043
5596,41.58309
3223,13.31462
1633,1.609325308
5695,63.15946
7732,46.98814
468,2.760467902
9771,68.90291
9096,53.24081
72,3.7311787
9622,56.16716
5053,65.15989
1208,13.14070245
1591,8.344516765
5160,71.34414
5625,58.97505
659,11.24483017
7902,40.32467
8256,60.97619
6539,69.10177
5173,52.55673
3037,6.150351
8647,43.50607
5480,63.59925
6479,68.3716
403,1.379696124
5086,48.1707
5542,52.41441
1473,13.23888382
8870,55.64344
3357,4.767276
9444,52.78874
1984,8.856546048
4919,10.15306
5060,62.43987
3844,10.03423
1034,24.71916223
175,7.34059599
9132,65.81421
3103,8.33073
7714,67.75523
8527,68.79248
9066,63.59084
2854,9.546909
1487,7.517405581
6152,44.75964
4294,5.458881
8489,61.35418
7561,62.00464
9623,58.18819
9787,71.23142
5627,70.56358
3846,1.20533
5842,60.69462
8571,38.84886
3111,2.320115
3919,9.197686
4139,5.140738
2173,3.523461
2600,20.58561
8014,46.38121
9108,68.1959
5968,47.22872
9783,68.83881
5868,65.67374
3821,11.62388
9149,46.04792
1888,6.678176681
8337,60.45695
3718,12.75835
1183,9.045537332
9987,58.72868
5005,58.30317
4603,12.1891
9975,70.20568
1723,2.699998442
2885,6.140643
2995,2.847117
4764,10.89731
9079,60.50225
4057,6.811035
5381,71.41865
8526,62.59584
8346,63.71082
5517,62.40564
6646,54.97349
5937,71.16283
7881,49.59993
722,4.800346852
374,1.541545443
8187,55.09556
8024,65.09341
6735,66.43277
313,9.183905417
8117,63.71108
43,3.924254455
7034,67.12744
7046,63.25058
7197,66.74885
8610,70.45931
4754,6.971587
2792,14.63647
8897,64.25764
733,21.05353987
6595,59.28535
945,10.03364243
5257,63.85242
9211,57.31788
8188,39.27244
5566,68.03309
9100,70.87866
1694,7.387393996
520,7.228526307
815,4.455386749
819,10.26390461
4831,6.088456
9695,43.19701
7059,69.66427
5218,71.03326
3735,10.07156
6273,54.67507
6011,54.22687
6834,48.37464
7791,65.61344
2593,10.48608
380,5.204853319
2252,27.73225
4440,4.849803
2149,4.564096
3727,20.87922
2567,7.437784
6039,50.07627
1804,10.25226518
9839,68.65572
7146,62.82563
3622,9.534696
6109,55.42423
1595,1.738486682
7062,68.3428
4891,6.495239
7611,57.37651
8908,63.20833
2560,22.31932
4209,1.063338
5096,67.56096
7529,45.12504
1583,12.68609343
2548,1.740144
8512,70.50947
7079,70.95891
4322,5.126165
5139,60.93197
6885,58.09125
6542,66.77022
1764,13.63916478
6685,59.27056
6473,67.73639
2844,27.0293
4945,4.197945
8406,50.76631
4434,12.36516
8996,54.30563
8122,69.6864
6357,71.79316
5279,61.62973
7281,57.06138
4133,4.351173
106,3.823689744
4947,3.184209
2807,11.70115
6510,46.58314
9658,63.48022
6826,70.39354
2954,9.040057
8758,62.75391
7520,51.73839
4346,17.95225
7803,55.505
9667,63.56455
3237,5.18336
2830,2.185047
2503,24.14282
318,14.09942339
1201,1.784103787
7920,58.42342
2279,5.63873
7464,55.19347
8845,62.89177
8263,54.97976
7989,68.3486
2659,11.96096
1175,5.679317142
1089,18.73450543
8735,59.53457
8021,51.74095
8603,42.76683
4065,2.415421
9897,68.57996
7296,66.19713
2092,6.86392
4636,4.254025
602,2.437089876
5429,60.91354
7754,66.49211
2220,25.69631
5859,69.29855
9030,57.07243
625,2.08299524
8999,71.65648
4979,8.004483
5581,41.09169
3116,17.15829
8830,58.95425
8616,57.42888
4824,4.054345
7112,47.87116
1997,14.91152829
8091,39.97152
4473,11.42705
9910,60.93141
2487,2.919931
8343,70.77468
1581,11.44810825
6046,47.34607
5871,39.5421
8819,47.60481
7126,65.06377
3003,5.519258
4602,8.093081
144,5.15825129
4814,29.58658
6728,58.01991
5252,68.94384
3453,6.416264
3606,2.407697
7872,50.97055
4421,3.059231
2172,16.02992
4976,9.900255
5172,71.84774
4721,4.685087
2833,14.37481
1528,9.117084502
7425,68.86725
8810,48.27562
9517,47.79913
6079,52.36613
691,23.02862012
2289,3.908371
3303,7.006647
5786,61.75654
9543,61.78618
6603,57.31296
5783,69.76544
5789,63.66434
4562,11.76248
1188,19.37622206
1192,6.691537735
8338,66.02069
6351,45.26675
3573,5.27717
6977,48.29423
1835,3.787548072
9304,60.36923
7400,69.9263
5727,70.49565
2500,2.301772
6036,42.05546
4197,16.19111
3828,18.59752
879,18.66504433
1456,2.181372893
8584,64.34133
5372,47.99369
7956,70.33868
8668,68.43831
1695,8.758613325
9488,68.96928
2093,5.855847
6933,62.83882
9330,66.79288
5332,64.38382
7789,38.01787
833,7.542749465
7338,56.81197
592,11.41238102
5717,55.38418
5732,65.95332
110,9.473091121
7499,56.56448
1053,7.25493599
1312,2.659423565
669,16.53708435
8446,67.75127
7457,40.50993
5169,58.67524
5589,40.35976
844,5.130341596
4510,4.343093
9077,65.26684
4548,6.214398
5355,54.60704
4753,11.89052
5678,70.41492
5583,62.01927
1486,14.38025496
5424,61.50313
2738,14.60084
2268,25.32558
6166,61.53705
2809,14.7867
870,3.11643578
2469,19.12428
7494,65.17039
8643,58.65575
5657,57.40724
1980,14.7212152
697,10.85959186
1742,8.482460246
3719,3.079288
9004,59.6293
7797,66.8679
2190,4.275019
5007,69.33909
5618,55.31656
5146,63.656
8148,43.51853
506,2.649525158
9873,58.8745
3304,14.56261
8598,63.82538
7898,62.33818
3641,5.799929
6462,62.12094
184,13.01107597
7265,54.23655
3083,2.168042
1877,2.153167182
5814,56.88725
610,4.440328327
2034,4.600655
3982,8.475773
6630,71.27703
6423,67.77528
1969,3.391969552
6775,71.73682
21,20.45390977
7184,48.80395
8520,62.8566
3271,8.692007
2519,17.91527
5985,65.4571
7863,65.26459
2179,3.383778
4980,8.618298
3411,9.767357
9899,58.77002
490,1.634394387
7741,66.81169
8799,65.77898
3213,1.832601
153,5.905906389
890,1.79772408
6424,50.073
270,2.411712843
97,6.796299371
7677,71.81426
6714,59.10465
3886,12.5247
9765,46.23966
7711,67.71776
1068,15.24536909
7501,56.78316
5196,59.05164
2761,10.68972
6222,51.06149
6408,66.3094
716,5.156978882
4060,4.825693
9959,66.06887
4566,6.564797
1799,22.89696344
462,13.90000955
5374,62.82387
2945,10.3362
9538,58.87396
4792,4.320048
5272,67.33169
5849,71.39166
5025,56.30647
7471,51.83967
1215,12.40889924
1373,2.62860278
244,14.20349453
4040,15.85633
7962,55.16171
7256,57.50632
1680,16.08388872
7587,56.90458
9505,65.19899
649,6.90648504
4410,8.671709
156,14.25617986
3429,4.741795
9496,66.75045
1151,17.67252758
3048,15.64015
1047,4.486607929
9833,60.10972
1307,8.034201127
7907,69.97639
2245,5.26283
16,13.87001293
2670,7.896371
9553,66.4489
1845,9.858971643
3099,10.59517
1613,4.753020774
8690,56.78578
7109,71.52177
1338,7.195810535
1479,12.42216588
9288,58.83899
543,7.349620762
4075,14.87243
432,5.02568958
6772,64.81364
8921,70.66533
2562,10.45497
9530,70.36396
3607,3.962302
2878,2.458795
4416,3.985217
1032,5.376652863
6122,53.66326
6286,45.28275
1111,18.30915793
1889,6.211504434
9720,66.21339
754,11.14672304
3050,17.29281
8152,59.8036
563,1.894776657
6543,69.76806
8094,60.95525
4765,3.770144
3563,1.773271
8445,61.2082
2517,14.17599
2963,5.464488
5375,63.2816
5397,66.66268
9395,63.28819
3463,21.45305
7752,57.47194
4226,5.129202
145,3.237560234
5057,62.9209
2896,12.89076
7814,71.78213
906,12.05713486
5193,66.61075
236,23.62866494
