CaseOrder,Bandwidth_GB_Year,Device_protection,Online_backup,Options
6426,5218.637314,1,0,4
7244,4249.059682,0,0,4
4299,1439.519609,0,0,5
3892,1180.747336,1,1,4
7483,6076.679824,1,1,3
8707,5127.332044,1,1,4
1777,2954.525101,0,0,3
1052,955.7834668,0,0,3
1978,2029.905606,0,0,5
9095,5814.514903,1,1,3
619,477.2500925,0,0,3
1600,426.0222677,0,0,4
8270,4571.4966,0,0,5
4670,1487.997515,0,1,3
2346,1646.32071,1,1,3
5550,4347.952465,0,1,5
4238,1132.634807,0,1,5
7967,6274.202037,1,1,3
4307,1357.166073,0,1,4
6133,4997.254175,1,0,4
218,2153.778421,1,0,3
6421,6101.654993,0,1,4
9827,4610.508173,0,1,3
7743,5620.075514,1,0,3
249,1248.626874,0,1,4
5170,5831.590077,0,0,4
5929,5455.706117,0,1,3
4076,1449.618401,1,1,4
7877,4710.915257,0,1,3
9570,4474.612868,0,1,5
8697,5662.202015,0,0,3
8781,5385.46775,1,1,4
9936,7014.911451,1,1,4
5791,6134.697014,0,1,5
5472,5320.166858,1,0,3
5864,6127.72243,0,1,3
7124,5624.339387,0,1,3
1832,1367.183772,0,1,2
5109,5233.690338,1,1,4
6574,4114.377391,0,1,5
4447,1135.537453,0,0,2
2071,1045.733553,0,0,2
3206,713.5720629,1,1,4
9250,6605.855412,1,1,3
6483,6616.596671,0,1,3
1565,1145.807042,1,1,4
3497,714.3448036,1,1,4
941,1302.621469,0,1,5
2578,1288.15613,1,1,5
4168,1971.643189,1,0,3
5838,5385.186807,0,1,5
2357,880.6292606,0,0,4
455,1552.772876,0,1,3
8847,4599.967755,0,1,2
1715,698.1794441,1,0,2
5048,6291.368213,1,1,4
2571,1636.48816,0,1,5
762,697.3086442,1,0,4
5024,4983.295874,1,0,5
1148,1197.290608,1,1,3
5274,4334.844433,0,1,4
8015,4397.21741,0,0,3
8985,5754.337346,0,1,6
6499,5959.938845,1,0,2
6328,6321.473272,1,1,3
2229,1297.915797,1,1,2
5911,6398.841901,1,1,2
1951,907.2442013,0,1,3
2120,1838.646452,0,0,2
5948,4411.074803,0,0,3
1665,1185.892988,1,1,4
7141,6273.992363,1,1,4
3696,1261.333501,1,0,4
5293,5682.278193,0,1,2
2146,3276.40737,0,0,2
5473,6017.570291,1,0,5
1288,358.4232611,0,1,4
2763,2150.497966,0,0,1
8827,5264.734623,0,0,5
463,1877.852717,0,0,4
2189,1641.698648,0,0,3
1964,911.5267548,1,1,4
5953,4910.178894,0,1,5
5368,5004.005579,1,0,4
3658,1455.89147,1,1,2
4277,1178.136437,0,1,3
9029,3866.102336,1,0,4
5626,5394.351469,1,0,4
1254,1752.198908,0,1,4
4387,2229.782748,1,0,4
1154,1636.158987,1,1,3
3217,693.5702614,0,0,4
8323,6008.726494,0,0,2
7934,5322.906337,1,1,3
7437,5509.37969,1,0,2
6035,5321.727773,1,1,3
8222,5588.672503,1,0,4
4181,2102.1428,1,1,4
1685,1357.285615,1,1,6
7031,6659.018754,0,0,3
1415,875.8840004,1,0,3
1410,737.7421962,0,0,4
875,2539.76136,1,1,4
1942,1510.790984,0,0,3
9769,6954.344959,0,1,4
4454,2267.103404,0,1,4
4372,1874.421389,1,0,4
1876,846.2276311,1,0,5
6882,5276.996281,1,0,4
7468,5147.07499,1,1,4
7969,4865.394915,0,1,3
4286,1103.319343,1,0,2
8583,5889.077769,1,1,1
9672,5343.09004,1,0,4
3860,1154.151996,0,0,2
4649,1143.400963,0,0,4
3818,546.329954,1,1,4
9184,6498.14477,0,1,6
8971,3713.937564,0,0,3
9655,6428.811386,0,1,2
6379,4176.013803,1,1,5
4840,1367.297406,1,0,4
1579,1507.329753,0,1,3
966,474.5558784,1,0,3
8098,4464.887759,0,0,3
4259,1945.332394,0,0,4
2109,978.9249944,0,0,4
7840,5165.616078,1,0,4
1512,445.4856462,0,0,4
1886,693.358004,1,0,5
3978,928.1223375,0,0,3
6502,6278.608691,0,1,3
8734,5474.791065,0,1,3
9853,6573.135286,0,1,3
1103,1077.09525,0,0,3
7322,6740.868766,1,0,4
1749,2072.561109,1,1,1
8666,4491.178233,1,0,3
9038,3294.82859,0,0,3
8245,6621.872123,1,1,5
2409,1649.813925,0,0,3
7794,4149.007278,0,0,4
8206,5642.295973,1,1,3
3831,688.5203813,0,0,1
8911,5156.890432,0,0,2
9559,5838.500288,1,0,3
5479,5385.903276,1,0,1
6765,6894.321474,0,1,3
414,1563.848623,0,1,4
3909,1207.589721,1,1,3
3405,1919.953096,1,1,5
1191,1885.164449,1,1,5
2958,888.4950848,1,0,4
8763,5577.591754,0,0,4
8155,6294.452513,0,0,4
7093,4115.795378,1,0,4
2806,1215.186143,0,0,3
1041,933.2803403,0,0,4
6137,4665.041877,1,1,4
3260,703.1820621,1,1,3
7348,5930.862567,0,1,4
322,1245.328696,0,1,5
9952,5035.210271,0,1,3
6750,6031.136319,0,0,3
9526,5447.398068,1,1,3
4270,1084.469104,0,0,4
3775,1385.346757,1,1,3
1818,1040.400476,0,1,2
1076,951.2972085,1,1,3
7041,4472.564662,0,1,5
146,882.1160656,1,1,3
9006,6110.183,1,1,5
3381,1273.860067,1,1,3
560,851.1414085,0,1,2
2910,1962.047024,1,1,5
2782,1594.517874,1,1,4
4366,1531.68836,0,1,4
518,1123.971139,0,1,2
7602,4561.818178,0,1,4
7070,5785.941862,1,0,3
9562,5703.524705,0,1,4
7774,5835.931989,0,1,2
4141,1295.610833,1,1,3
7536,5278.074401,0,1,3
2919,1174.54568,0,0,4
4881,1348.318284,0,1,3
3650,1209.964607,1,1,3
9600,4968.246217,0,0,2
2997,1059.664803,0,0,3
712,1064.895012,0,0,3
4180,1224.407955,0,0,4
8409,5732.340761,0,0,4
7212,6403.802048,0,0,4
7266,5709.290774,1,1,3
274,1129.529441,0,1,4
4741,1944.472438,0,1,3
6559,5163.021507,1,0,3
117,1353.29384,1,0,3
2362,1317.291468,0,0,4
3330,699.0938491,0,0,3
7648,3716.351124,1,0,3
2084,531.0770713,1,0,1
5167,5659.522313,0,0,3
1920,1851.152977,1,0,3
9040,5434.480078,0,0,4
8938,5741.788806,1,0,4
6075,4195.472287,0,1,3
4483,1213.57856,0,0,1
4031,373.4091813,0,1,3
2939,577.1681107,1,0,5
5129,5962.411724,1,0,3
7733,6463.270745,0,0,4
848,853.3942121,1,0,3
9396,6025.459819,0,1,2
6475,5450.67953,1,1,3
6591,6556.791992,0,0,2
7496,6031.932533,0,1,3
5690,5089.775857,0,0,5
8865,6254.922893,0,0,3
8049,4814.158709,0,1,4
1636,2692.885423,1,0,2
4369,956.2196954,1,1,4
8691,6256.189224,0,1,3
3475,627.880394,0,0,2
8939,6056.024801,1,1,3
412,1570.345219,1,1,2
8118,6172.259045,0,0,4
6823,5635.275035,1,0,3
4009,2554.531054,0,1,3
457,1287.821218,0,0,5
8855,6761.913319,0,1,4
9214,4301.135534,1,0,2
8687,5338.376401,1,1,4
4423,1432.135681,0,0,3
5156,4473.615207,0,0,3
4676,1241.590602,0,0,4
4411,1456.422162,0,0,4
5283,5245.572739,1,0,3
1414,1244.404963,1,0,3
2057,2130.220399,0,1,4
5758,5754.564928,0,1,2
6903,6187.589564,1,0,3
4287,910.2691862,0,0,4
2890,1750.253059,1,0,3
9686,5831.502124,1,1,6
9921,5425.59259,1,0,3
600,1929.06738,1,1,4
2224,1792.965757,1,0,4
1830,955.0519598,1,0,4
6554,4904.424094,1,0,4
9976,4737.074812,0,0,4
5680,5229.211184,0,1,4
5594,6135.141648,0,1,2
7977,5228.370034,0,1,4
5811,5247.01062,0,1,5
8006,6383.577895,1,1,2
4201,791.2910428,0,1,5
9282,6645.186507,0,1,4
2521,2267.526558,1,1,5
7802,5742.088036,0,0,4
2420,1076.021746,0,1,2
2175,1175.631327,0,1,4
3485,2573.594199,1,1,3
5333,5017.361668,0,1,4
3408,1007.348141,0,0,3
6825,5828.531986,0,1,4
9119,6354.692181,0,1,3
824,1094.729266,1,0,4
158,967.9819136,0,1,3
2730,723.6126048,1,1,4
3427,1172.010209,1,1,4
7569,4550.793265,0,0,1
5551,5881.848209,0,0,3
4940,618.5873585,1,1,4
8988,5790.464895,0,0,4
7727,6119.953747,0,1,3
7142,5975.718085,0,0,4
7503,6001.350967,0,0,5
6001,3869.872224,1,0,3
9452,5574.461345,1,1,5
6538,4192.87684,0,1,4
2530,2062.922234,0,0,5
6708,5955.088107,0,1,4
4080,831.3552738,0,0,2
5103,6131.039453,1,1,3
2816,945.3922235,0,1,3
2506,936.2693881,1,0,1
6830,3771.816061,0,1,5
9202,6706.905363,1,1,4
1177,639.5093519,1,0,4
9532,4670.326557,1,1,6
2073,965.3809411,0,1,2
1067,2062.863163,1,0,4
327,3040.553763,0,0,2
8679,4300.053916,0,0,5
9907,6304.203672,0,1,3
2132,1121.849069,0,0,3
9317,6355.992915,1,0,3
227,795.4957358,0,0,4
4730,1145.096989,0,0,3
8661,4844.197414,1,1,3
8150,6316.470196,0,1,3
8441,5602.325929,0,0,3
1831,1187.692793,1,1,5
6221,4964.396722,0,0,5
253,1811.964373,1,1,5
7659,5927.225005,0,0,3
4962,1193.11856,0,1,3
2699,2258.203171,1,0,4
3545,1782.253032,1,1,3
6465,4901.470822,0,0,4
5104,5296.643482,1,1,5
756,2229.321043,1,0,3
3033,943.8571029,0,1,3
1551,2359.530807,1,1,3
2466,1151.905186,0,1,4
2080,1366.505082,1,0,3
102,1397.701335,1,0,3
1706,1873.00718,1,1,4
5348,5449.470206,0,1,3
3494,551.7257141,0,0,5
8076,5228.606985,1,1,3
9794,5283.978779,0,0,4
4070,1069.814443,0,1,4
6817,5988.65378,1,0,4
7305,5812.078197,1,0,3
3207,1274.915029,1,0,3
4018,732.5653824,1,1,2
8928,5172.200731,1,1,3
6532,4460.286319,1,1,5
3333,1450.000546,0,1,5
5825,5586.42851,1,0,3
9175,5895.135365,0,1,5
8709,6568.314412,0,0,3
1922,1216.35272,0,1,3
1078,752.7262389,0,1,4
2253,2128.992056,0,1,4
6747,5696.824115,0,1,3
6527,3913.652398,0,1,4
6295,6492.293148,0,0,5
5839,5066.934116,1,1,4
9840,5819.074546,1,0,2
3252,1282.671616,0,1,3
9731,4327.184375,0,0,4
3348,1523.800316,0,1,4
9262,5557.902015,0,1,4
6407,5089.022874,1,0,5
8309,6365.24676,0,0,4
6609,4720.413829,1,0,5
3204,596.0068502,0,1,3
5202,5999.675904,1,0,4
7358,4275.271246,0,1,2
4515,1640.268544,0,1,5
1383,644.4955303,1,1,3
3499,2001.025597,1,1,4
8924,5161.84319,1,0,4
6713,5514.862549,1,1,4
2272,1002.753144,1,0,3
3024,2353.339235,0,0,4
6401,4812.411802,0,1,4
2196,482.1944216,0,1,4
4096,1903.138739,0,1,4
544,1651.424177,1,0,3
2705,944.8425929,1,1,3
1587,351.7314539,0,0,4
2962,1108.368947,0,0,3
2920,581.9611419,1,1,4
2137,809.8918631,0,0,5
4284,1031.356925,1,0,3
9821,5447.157334,0,0,4
4883,877.0780549,1,0,3
9573,6072.286168,1,1,5
855,1317.520342,0,1,1
8521,5086.304493,1,1,3
7857,5893.164803,1,1,4
3397,740.0394011,0,1,5
4370,1981.140361,0,1,4
1810,1313.686109,1,1,4
1762,2299.047664,0,1,4
2837,1072.186545,0,1,3
8963,5599.136827,1,1,2
1737,2158.332479,0,1,6
843,1815.9129,1,1,5
2601,1827.076857,1,1,5
8403,3798.956979,1,0,4
4626,1958.174563,1,0,3
9062,5346.745829,0,0,3
4853,1220.191739,1,0,4
3810,762.6142063,1,0,3
6918,5160.058163,1,1,4
3291,1071.774579,1,1,4
4098,1760.029684,0,0,3
2199,2031.234186,1,1,3
2250,971.0579616,0,1,3
1790,509.6727126,0,0,2
3776,1104.049328,1,0,2
7423,5729.627989,0,1,2
7623,5676.566637,0,0,4
851,1549.466596,0,0,4
6840,5430.296923,0,0,3
8002,4987.58141,1,1,3
7757,5848.614354,0,0,2
2872,1215.994181,0,1,5
8744,4528.256454,0,0,2
5148,4658.564203,1,0,5
5460,4811.89025,1,1,6
3870,2046.091342,0,1,3
725,1619.817463,0,1,4
367,927.1279646,0,0,3
8348,3905.467558,0,1,5
4022,1463.304212,0,0,4
5003,5579.99579,0,1,2
6128,3812.770109,0,0,5
6599,6117.671345,0,1,4
3814,840.4153973,1,0,5
8284,5626.157729,1,0,2
2342,984.1544122,0,0,4
4946,897.0780053,0,0,3
204,1430.761492,0,1,3
9260,5169.811527,1,0,4
7285,5671.770421,0,0,4
4231,1109.677542,0,1,3
7597,6953.434775,0,1,5
4775,826.7523349,1,1,4
5799,4869.334092,0,0,3
5303,5000.223337,0,0,4
5525,5933.623643,0,0,3
3028,2382.03067,0,0,5
638,2895.881802,1,1,3
7685,4824.624209,1,1,3
9911,5607.361744,0,1,6
9727,6195.027927,0,1,3
9355,6235.066316,1,1,3
928,1482.558282,1,1,2
196,932.6084359,0,0,4
4684,371.8766911,0,0,3
1740,2196.151925,1,0,3
5858,6167.764392,1,1,4
8510,6230.665916,0,1,4
5978,5967.054532,0,1,2
1311,539.9859818,1,0,3
2727,2017.913692,1,1,4
5232,5626.09355,1,1,3
4671,1098.532284,0,1,4
3738,1544.583357,0,1,3
1752,1150.574869,1,1,3
7352,5955.858742,0,0,5
5182,3894.456441,1,1,3
3990,1680.40703,1,1,2
6606,5943.852289,0,0,3
1828,1214.05087,0,1,4
1655,2271.84102,1,0,4
9469,5128.476246,1,0,3
9688,5373.367053,1,0,4
6301,4756.821939,1,0,2
6467,5472.923809,0,0,1
8369,5014.025544,1,1,4
1421,840.1259162,1,0,3
1317,730.1829735,1,0,4
6440,5543.326997,0,1,3
5090,6286.888744,1,0,3
4446,347.446058,1,0,4
3765,1403.371015,1,1,1
9197,6002.578168,0,0,3
7363,6416.029238,0,1,3
6370,3866.67814,0,0,3
6600,6394.925559,0,0,3
3168,1035.265621,0,0,4
3725,2060.236225,0,1,3
2646,758.9886777,1,0,3
792,513.2164776,1,0,4
3284,1518.371398,0,0,4
2234,1013.266498,0,1,3
7047,5906.275909,1,1,3
4413,1618.779462,0,0,4
2317,792.7917972,0,0,3
8642,4159.078651,1,0,2
1382,3192.755309,0,0,3
8218,6856.666585,1,1,4
5674,6174.276271,1,1,2
4174,1061.819409,0,1,3
8949,7015.439922,1,1,2
4485,744.1347048,1,1,3
6372,6397.453541,0,1,4
1658,640.9334119,0,0,4
7982,4616.664022,0,0,4
9881,4575.351511,0,0,5
4155,758.5059535,1,0,4
9707,5475.229519,1,1,4
3432,1197.221097,0,1,4
9020,5463.517233,0,0,5
1702,897.6280912,0,0,3
8773,3623.079115,0,0,3
471,499.7170655,0,1,4
5538,6131.622551,0,0,4
2121,2461.030222,0,0,3
2380,1939.097667,1,1,5
1578,1242.543701,1,0,5
2828,1380.765825,1,0,3
4303,1469.854845,1,1,4
1249,526.38731,1,0,3
9309,6411.520424,1,1,2
1639,1919.490397,0,0,3
4118,1674.101146,0,1,2
251,676.2178659,1,0,3
9276,5005.866114,0,0,3
3531,2494.211424,0,0,1
4414,820.9054953,0,0,5
6263,6515.886968,1,0,2
3566,1701.75372,1,1,3
5091,5364.761472,0,1,4
4601,1349.872551,0,1,2
5521,6155.213641,1,0,4
5527,6127.79877,0,0,2
3649,959.4182525,0,0,3
1955,1645.259689,0,1,5
1395,552.7011071,0,0,4
1870,1173.562649,0,1,1
2165,1291.871722,0,0,4
9826,4815.694058,0,0,2
1478,411.2961627,1,1,2
728,1449.202089,0,0,2
2609,673.250968,0,0,5
8437,5697.928731,0,0,5
377,790.9469893,1,0,4
557,1215.114995,0,0,2
5861,4246.327693,0,1,4
2180,945.5166208,0,0,3
7027,4910.205779,0,1,4
8912,4782.949918,0,0,5
3272,1545.148232,0,0,3
3158,992.9856288,1,1,3
6668,4656.349658,0,0,4
5396,5197.361049,1,0,4
7637,5881.167892,0,1,2
8321,6037.103766,1,1,2
1794,695.6222319,0,1,5
5990,5517.467178,1,0,4
2090,1085.979242,0,1,2
4657,1246.19633,0,0,3
4873,992.4258553,0,0,5
135,886.9398744,0,0,4
6505,5770.223241,0,0,3
346,1718.600163,1,0,5
6443,4415.844265,0,0,2
9994,5270.238451,1,1,3
6951,6013.656205,1,0,4
7591,5672.561903,0,1,3
1112,1763.355488,0,0,5
9213,4984.78563,1,0,3
73,822.6771666,0,1,5
5906,4697.773285,1,1,4
1162,1971.551928,0,0,5
1693,1262.985557,0,1,3
3908,511.1215788,0,0,3
3376,1884.134154,1,0,2
4637,1999.64045,1,1,4
2011,1574.866243,1,1,2
2590,722.2139832,0,0,3
6838,5591.655269,1,0,6
2435,1338.084542,1,0,4
3101,882.4522754,0,1,4
1422,839.4587853,1,1,4
8800,5783.315378,1,1,4
8749,5688.321792,1,0,5
4826,883.2058714,0,1,2
4607,616.2094946,1,1,3
9483,6745.439598,0,1,3
3762,1403.146012,1,0,4
8757,6037.703682,0,0,4
3832,1537.896278,1,1,2
6730,5742.488347,0,1,4
3834,1469.056257,1,1,2
3199,1604.504838,0,0,2
2696,1133.808688,0,0,2
9284,5163.3129,1,0,3
7044,6310.076724,0,1,4
439,1624.799349,0,0,3
2969,924.895642,1,0,2
1933,1282.45127,1,0,4
5670,4652.920592,0,0,3
6497,4937.838244,0,0,5
6332,6035.567594,0,0,4
655,764.893446,1,1,4
4014,1028.550477,1,1,3
8090,6097.873428,1,1,4
5554,5782.142746,0,1,5
6768,5131.088734,1,0,4
6336,5338.013529,1,1,4
7768,5561.852852,1,0,3
9067,5717.977095,1,0,3
8660,5652.464417,0,0,4
4906,1258.112414,1,1,5
2594,2203.565459,0,0,2
6366,6510.261516,0,0,3
6839,5847.553618,1,0,5
5736,4784.796994,1,1,3
3947,1294.33801,1,1,1
539,1720.167182,0,0,3
5261,5717.290302,0,1,2
4825,1293.256696,0,1,4
1605,636.8514545,1,1,2
5570,5897.711605,0,1,4
5038,4549.293713,1,1,5
6910,4879.946762,0,0,4
3286,1927.803648,0,1,3
5540,5118.044271,1,0,5
3296,1086.270579,0,1,3
6308,5114.306191,0,0,4
8662,4271.125651,1,1,4
7932,5850.927531,1,1,5
1567,1526.143641,0,0,4
9120,4930.158658,0,0,3
9394,5804.098375,0,1,5
9457,4847.023011,1,1,5
2917,1704.872057,1,1,4
5194,6516.610972,0,0,3
7221,4522.22905,0,1,4
988,1615.988955,1,0,3
7951,6013.704356,0,0,6
2271,1237.129631,0,1,2
6092,4570.378779,1,0,3
5651,6247.6461,0,0,4
4547,2303.354723,0,0,3
127,1038.745378,1,0,4
2257,534.4791223,0,1,5
3041,589.198137,1,1,3
6886,3796.689783,0,0,4
4949,342.5038822,1,0,5
8632,5569.125917,1,1,4
5081,5311.978852,0,0,4
7157,6816.033585,1,0,4
9774,5743.829083,0,1,4
9643,6060.997249,0,0,5
6683,4918.917802,1,0,3
3226,605.1321701,0,0,2
3741,2509.367174,1,1,5
7370,5964.398265,1,1,4
1910,2167.068284,0,0,4
286,1898.877878,0,0,4
7526,3879.472538,1,1,3
315,583.0259559,0,0,4
3328,1241.231205,1,0,3
1722,616.51937,1,1,5
969,754.4414431,0,1,4
459,589.9932647,0,0,4
681,954.4058631,0,0,4
2480,1002.004764,1,1,2
978,1202.670117,1,1,3
1961,527.3823713,0,1,4
8671,4715.545669,1,1,3
3985,577.5034833,0,0,3
3973,1967.055899,1,0,3
1526,278.350323,0,0,5
2724,1245.735579,1,0,4
4208,1581.415147,1,0,2
9981,5260.340951,1,0,4
6435,5389.491157,0,0,5
59,1868.864027,0,0,4
1682,1991.187997,0,1,2
6072,5141.242839,1,0,3
9689,5999.97193,1,1,3
7367,3777.403759,1,1,4
8243,4899.24202,0,1,2
863,441.5863902,1,0,4
7050,5709.352717,1,0,4
7397,5974.900569,0,0,4
8252,6099.562776,0,1,4
780,982.2094626,0,0,4
5687,5867.544803,1,1,3
3791,1677.870071,0,1,3
9349,4958.925244,1,1,3
5345,5915.392765,0,0,4
8233,4047.773653,0,1,4
7663,6035.036634,1,1,4
2810,1283.330518,0,0,3
4029,1796.010353,1,1,3
1327,1668.779606,0,1,6
4835,702.3872964,1,0,5
3278,680.0803141,0,0,4
4185,874.5896088,0,1,5
4237,1330.997032,0,0,3
2635,650.0225046,1,0,4
4356,2217.378277,1,0,4
8503,5048.660319,1,0,4
9443,4129.863047,1,1,4
2479,2083.650225,1,1,3
7976,6263.672907,1,1,4
8943,4609.33258,1,1,2
8682,5233.297186,0,1,3
3744,1238.315929,0,1,3
5337,5590.939054,0,0,4
4424,1570.995815,1,0,2
1549,1612.238384,0,0,3
608,1200.010955,0,0,4
717,2064.474901,1,1,2
4517,984.7206752,0,1,2
365,2346.143947,0,0,3
444,1803.917571,1,1,3
1248,1979.490592,1,1,3
2262,590.2497674,0,0,2
8553,4212.149496,0,0,3
1786,2109.348841,0,1,3
4752,433.9442354,0,0,3
3675,982.9761431,0,0,3
7094,4181.563878,0,1,4
2005,1410.771138,0,0,5
2068,1172.004801,1,1,5
3197,609.9482209,0,1,2
7409,4835.663594,0,0,3
3640,2291.020179,0,0,3
9462,4969.876754,1,1,3
4245,1193.459499,0,1,5
7458,6191.698375,1,1,3
871,922.2958319,0,1,2
420,717.6823944,0,1,4
5412,5563.392672,1,1,3
6123,4038.962601,0,1,3
9834,5287.642545,1,1,4
4659,1492.762296,1,0,3
1090,1653.999552,1,0,3
9523,5498.125633,0,1,4
5837,6854.114445,1,0,3
4152,795.5471897,1,1,2
1156,1312.134316,1,0,4
1795,1716.011284,1,1,3
6994,5896.604353,0,1,3
3823,2316.736557,0,0,3
2743,1322.914498,1,0,4
1829,1253.523378,0,1,3
6056,6225.879093,0,1,4
9676,6381.433866,0,0,5
6669,6294.844556,0,1,4
6118,4432.458176,0,0,3
2780,1461.63528,0,0,3
6537,4976.840428,1,0,2
4537,1835.575859,0,0,4
9900,6445.031985,0,1,5
6996,6194.160429,0,1,3
7122,4926.633778,0,1,2
8982,6076.522348,0,0,4
1504,717.4300821,0,0,5
5467,6709.021998,0,1,4
9662,5237.251646,1,0,3
1343,1809.921626,0,0,5
4900,981.8469749,0,0,5
3958,2099.998325,1,1,4
7192,4368.424816,1,0,1
2492,602.6894614,1,1,4
5790,5225.360098,1,1,1
9253,6004.311688,0,0,4
9614,5276.526343,0,1,3
5702,6503.161137,0,1,3
3355,1241.877666,0,1,4
7439,6123.627846,0,1,3
6598,6453.516809,0,0,4
7386,5338.007308,1,0,4
5730,4643.51863,1,1,4
3311,1122.270266,1,0,6
8096,4648.662738,0,1,3
1257,1341.450253,0,1,3
1555,1534.097093,0,0,3
5516,5155.317217,0,0,4
2736,807.0176026,0,0,4
8251,5503.629445,0,1,3
7029,4984.657525,0,0,4
9620,5731.573712,0,1,5
1233,2346.894471,0,1,3
7895,4533.343418,0,1,3
5677,5785.21074,1,0,5
6429,5398.317847,0,0,4
1785,1257.485285,1,0,3
3729,426.4255699,0,0,5
2193,2197.871959,0,0,5
5327,4735.770641,0,1,3
5344,5474.08598,0,0,5
8774,4355.520561,0,0,4
1571,996.4395858,0,0,3
8199,5645.734587,0,1,4
5054,6532.437967,1,0,4
1229,720.333405,1,1,3
4125,1061.907795,0,0,3
6170,5490.285527,1,0,4
5854,5617.743323,0,1,5
9970,4719.847905,1,1,3
1010,561.4934455,0,0,4
1728,1333.444788,1,0,5
4685,1716.442787,1,0,3
3437,1814.120844,0,0,4
2848,1540.445045,0,1,3
731,907.2094936,1,0,4
3482,1134.541267,1,0,3
6926,5563.341225,0,0,3
6182,5045.986552,1,1,2
122,1256.287854,1,1,3
2888,1398.161322,0,0,4
8789,5095.801843,1,0,3
4182,829.160544,1,0,2
4877,362.0020605,0,0,3
2069,561.6005724,0,0,2
6248,4332.356783,0,0,3
1306,1559.824693,1,1,3
1348,677.2734494,1,0,4
2394,2257.255977,1,1,3
1502,1688.039806,1,0,4
7422,3943.462001,0,0,4
4289,2701.761153,1,1,3
6026,6223.9084,1,1,2
1939,1115.319187,1,1,4
4153,1973.062252,1,0,5
718,1716.888034,0,1,4
9328,6068.222536,1,0,3
9813,5622.709975,1,1,3
3232,971.9322124,0,0,5
4452,1153.463764,0,1,4
8574,4170.086495,0,0,4
2424,916.275075,1,1,3
5343,4683.297629,0,1,5
5294,4672.338886,1,1,2
4815,810.3780598,0,0,4
7240,5042.294567,0,1,5
7556,5565.471399,0,1,4
8214,5899.437256,0,0,4
2722,868.8224639,0,0,2
963,793.2826057,0,1,3
307,823.0046464,0,0,3
5138,3946.79376,0,1,3
1419,1196.617394,0,0,3
7618,5733.683956,1,0,5
6256,4856.597445,0,0,3
3283,724.2818214,1,0,3
1296,476.4598684,0,1,2
9924,5582.271342,0,0,4
9642,4806.825085,0,1,3
8689,5766.226735,1,1,3
2019,655.8025029,0,0,4
4112,1552.219697,1,0,4
5544,4081.555041,1,1,3
7351,5774.350984,0,1,4
3792,3348.604428,0,0,3
6165,5473.406858,1,0,3
3436,1734.660297,0,1,4
3202,1392.809918,1,0,4
2515,1367.523632,0,0,3
3847,1250.575676,0,1,4
3706,1697.166405,1,1,4
7017,4136.166396,0,1,4
6236,5267.957878,0,1,3
5523,6071.058616,1,0,4
8480,6840.191109,0,0,3
423,1537.296207,1,0,4
7550,4103.440109,1,1,3
3938,1227.038436,0,0,2
2310,635.2980162,0,0,4
4851,693.3489139,0,0,3
6446,5473.599849,1,1,3
252,1641.938696,1,1,3
1430,1982.607316,1,1,2
7100,4343.433357,0,0,4
1615,1265.78479,1,1,3
9129,5888.376817,0,1,2
1417,2543.181756,1,0,4
7311,5335.120882,0,0,3
6948,6105.932857,1,1,4
6634,3208.1605,1,0,4
9016,5989.772755,1,1,6
2644,1024.131285,0,0,3
3172,1109.724061,1,0,4
6983,5202.311952,1,0,4
3047,1990.707874,1,1,3
35,1081.814362,1,0,2
2977,1010.291341,0,1,4
3848,1638.668955,1,0,3
1252,602.4065111,1,0,3
4697,953.0836423,0,1,3
2044,884.8222735,0,1,2
8161,5118.061873,1,1,5
2829,675.3184526,0,1,5
6034,6768.348896,0,0,1
1458,1825.848805,0,0,4
4745,1684.817133,0,1,4
9229,6230.059428,0,0,6
1972,1267.471074,0,1,4
4463,1360.486206,1,0,3
2001,1724.050425,1,1,4
2335,1475.953048,1,0,4
9683,4998.863127,0,1,4
3302,1194.656781,1,0,3
9659,5217.771684,0,0,3
9912,6827.563026,0,0,4
3934,1622.201707,1,0,2
9143,5552.256288,0,1,3
4598,463.6732561,0,0,4
280,1537.109931,1,0,4
1212,894.4102553,1,0,4
5519,6268.031469,1,1,3
5631,5547.950501,1,1,2
9953,6265.43461,0,1,4
4538,1443.483853,0,0,3
1332,1260.12789,1,1,1
7825,5214.115508,1,0,4
5230,5143.531186,0,0,6
9354,5509.232295,0,1,3
1028,682.9095847,0,1,3
7417,6550.573563,0,0,4
8194,5099.928127,0,0,4
4780,362.550034,1,0,4
9801,5915.025109,0,1,4
7548,4999.200658,1,0,3
5136,5940.543417,1,0,2
1534,1940.626426,0,0,4
3554,1688.469176,0,0,4
1331,900.3977089,1,1,4
4406,755.4687511,1,1,4
9026,6404.998855,1,0,2
3422,862.9115483,0,1,5
1114,1259.468498,0,0,4
5608,5361.231393,0,1,5
6809,4896.004846,1,1,4
613,986.2673645,0,1,2
2406,571.8948363,0,1,4
2077,832.638565,1,0,3
5421,4893.99719,0,0,4
9606,6001.171287,1,1,3
2957,1305.921354,0,1,4
7670,5139.969727,0,0,3
6190,5372.192462,0,0,5
5734,6543.110379,0,0,4
1746,2729.316361,1,1,3
5763,5781.732,0,0,6
4240,1057.86587,0,1,4
238,1623.273925,1,1,2
7329,5302.002755,0,1,2
6702,3857.992654,0,0,5
5676,5311.628616,0,0,3
8851,6235.697033,0,0,5
9962,4730.295335,1,1,6
